vin,craigslist_id,used_cars_id,year,manufacturer_cr,manufacturer_uc,model_cr,model_uc,price_cr,price_uc,mileage_cr,mileage_uc,warnings,warning_details,label
,7316209697,262703718,,Chrysler,Toyota,Town & Country,Camry Hybrid,10500,29644.0,105504.0,,,,0
,7313193070,279942320,,Chevrolet,Ram,Silverado 2500Hd,3500,46000,44944.0,81340.0,54767.0,,,0
,7314739870,280800421,,Toyota,Honda,Prius,Accord,8300,27935.0,129000.0,0.0,,,0
,7316275152,279741911,,Gmc,Kia,Vandura,Optima,3500,15990.0,188000.0,42454.0,,,0
,7316383269,272862220,,Ford,Dodge,F-350,Challenger,79190,26204.0,7665.0,39662.0,,,0
,7316733542,259987445,,Ford,Toyota,F150 Super Cab Xlt Pickup,Prius,13988,11995.0,160136.0,87701.0,,,0
,7313977660,275819132,,Ram,Jeep,1500,Compass,19990,10900.0,82465.0,58843.0,,,0
,7308462493,271576618,,Chevrolet,Lexus,Equinox,Ls,12950,88060.0,153819.0,5.0,,,0
,7312828333,277527275,,Jeep,Honda,Patriot,Accord,0,25225.0,136377.0,0.0,,,0
,7310880260,277218097,,Bmw,Cadillac,X3,Ct5,28875,49997.0,57327.0,2426.0,,,0
,7310386311,274922369,,Chevrolet,Ford,Silverado 1500,Mustang,25952,49508.0,101889.0,5.0,,,0
,7309544218,280353112,,Hyundai,Dodge,Sonata Gls,Durango,10988,18890.0,111195.0,83453.0,,,0
,7315099394,269831742,,Ford,Buick,Focus Se Fwd Gas Sedan Auto,Encore,7999,27560.0,103103.0,4.0,,,0
,7310776023,280172173,,Honda,Ford,Cr-V Ex-L,Edge,18497,19000.0,25774.0,60235.0,,,0
,7312879572,277482450,,Chrysler,Honda,200,Pilot,8191,12995.0,98962.0,146292.0,,,0
,7303339457,281495964,,Cadillac,Honda,Cts,Accord,0,18992.0,74449.0,28138.0,,,0
,7314566427,280009965,,Jeep,Chevrolet,Grand Cherokee Limited,Equinox,36990,27295.0,10760.0,2.0,,,0
,7312809264,277958291,,Mazda,Buick,Cx-3,Encore,258,16335.0,,31280.0,,,0
,7311173541,278138748,,Subaru,Gmc,Outback,Acadia,19995,27521.0,46264.0,5.0,,,0
,7316779921,279769718,,Acura,Jeep,Mdx Fwd 4Dr W/Advance,Wrangler,306,18499.0,105241.0,100117.0,,,0
,7304472474,278513393,,Mercedes-Benz,Infiniti,Ml320,Qx30,1900,23793.0,195388.0,18567.0,,,0
,7316284886,269454782,,,Chevrolet,Odyssey,Tahoe,59900,67873.0,58.0,10.0,,,0
,7313332200,273831766,,Volkswagen,Hyundai,Jetta,Accent,12997,8549.0,73435.0,77841.0,,,0
,7316820427,272803681,,Lincoln,Mazda,Mkz 4Dr Sdn Awd,Mazda3,4999,7888.0,123000.0,80552.0,,,0
,7316298221,278660541,,Hyundai,Honda,Santa Fe Sport Utility,Civic Hatchback,17590,23805.0,47226.0,0.0,,,0
,7308183649,258571454,,Acura,Jeep,Tl Sedan 4D,Gladiator,16590,78900.0,76944.0,262.0,,,0
,7310803166,281016083,,Toyota,Cadillac,Camry,Ats-V Coupe,21995,35988.0,84252.0,48882.0,,,0
,7311971002,254238003,,Dodge,Ram,Caliber Sxtwagon,2500,4900,55750.0,142663.0,41.0,,,0
,7310008143,275418167,,Ford,Jeep,Econoline,Grand Cherokee,18775,18800.0,8572.0,60222.0,,,0
,7316392205,281582764,,Mercedes-Benz,Jeep,M-Class,Compass,18995,21595.0,107859.0,26581.0,,,0
,7306701716,275097433,,Audi,Mazda,A4,Mazda2,32923,7599.0,29512.0,36321.0,,,0
,7304210015,272706528,,Chevrolet,Ford,Equinox,Taurus,6500,3507.0,137000.0,130574.0,,,0
,7316227278,265697517,,Kia,Chevrolet,Sorento Lx Awd,Trax,7700,17200.0,112000.0,2114.0,,,0
,7314628190,280822788,,Toyota,Mercedes-Benz,Corolla Le,S-Class,15962,12311.0,22650.0,129207.0,,,0
,7313744150,280021378,,Nissan,Chevrolet,Sentra Sr Turbo Sedan 4D,Corvette,15990,14965.0,31063.0,46588.0,,,0
,7306232688,280466846,,Buick,Chevrolet,Century,Malibu,4995,22520.0,80943.0,7.0,,,0
,7303566455,279888034,,Infiniti,Hyundai,Qx60,Elantra,0,20986.0,84765.0,15.0,,,0
,7316299460,275333735,,Jeep,Chevrolet,Cherokee,Ssr,29685,28977.0,368.0,23204.0,,,0
,7316757473,259924680,,Hyundai,Chrysler,Veracruz,Pacifica,6995,36304.0,131274.0,200.0,,,0
,7316382049,266506045,,,Nissan,Ford/Mustang Gt,Maxima,24995,32317.0,60123.0,4.0,,,0
,7313379578,280226622,,Nissan,Toyota,Sentra,Corolla,0,14785.0,10052.0,54568.0,,,0
,7311307086,272160732,,Chevrolet,Land Rover,Express Cargo,Range Rover,29999,49990.0,11704.0,65000.0,,,0
,7302264856,271322303,,Chevrolet,Jeep,3500 Van,Grand Cherokee,4000,44992.0,152486.0,6.0,,,0
,7305769026,277375705,,Infiniti,Toyota,Q60 3.0T Sport Coupe 2D,Tacoma,35590,36998.0,12113.0,15997.0,,,0
,7315309596,261420384,,Ford,Jaguar,F-150,I-Pace,8999,79007.0,129263.0,49.0,,,0
,7315066772,281057985,,Ford,Ford,F-550 Cab & Chas 4X4 Drw Snatcher,F-150,39999,50909.0,96656.0,0.0,,,0
,7309481687,277328200,,Chevrolet,Ford,Caprice Classic Ls,F-350 Super Duty,3995,62050.0,180000.0,270.0,,,0
,7313604496,280919269,,Mazda,Chevrolet,Protege5,Silverado 1500,4588,49904.0,133619.0,1.0,,,0
,7311187084,254106354,,Chevrolet,Nissan,Silverado 1500 Lt,Rogue,41995,30883.0,42463.0,17.0,,,0
,7316652234,263934142,,,Bmw,500,X5,0,64895.0,211198.0,215.0,,,0
,7308463902,277862450,,Ford,Ford,F-150,F-150,7400,52935.0,135735.0,0.0,,,0
,7304769214,277550151,,Dodge,Chevrolet,Grand Caravan,Traverse,20493,46835.0,10885.0,3.0,,,0
,7312970920,272056846,,Toyota,Ford,Corolla,Explorer,11500,34900.0,111641.0,36550.0,,,0
,7314262211,281385216,,Volvo,Ford,Xc60,Escape,0,8999.0,,152750.0,,,0
,7303249891,266790685,,Toyota,Ram,Prius V,1500,9700,7995.0,121453.0,153000.0,,,0
,7315527771,270033882,,,Mazda,335I Xdrive,Cx-30,13500,24316.0,99541.0,10.0,,,0
,7317015470,280710262,,Chevrolet,Gmc,Colorado,Terrain,6995,20853.0,141000.0,44974.0,,,0
,7315061002,279538014,,Subaru,Nissan,Outback 2.5,Murano,4900,26890.0,156133.0,32122.0,,,0
,7303678889,279833944,,Chevrolet,Audi,Equinox,A3,21800,38345.0,30732.0,12.0,,,0
,7315281219,279229448,,Kia,Subaru,Sedona Lx,Legacy,6988,25895.0,142813.0,6727.0,,,0
,7313889052,275066682,,Dodge,Nissan,Dakota,Rogue,2197,16590.0,233370.0,32455.0,,,0
,7309245686,281517367,,Ford,Chevrolet,Transit Connect Cargo,Cruze,12997,13599.0,84848.0,50701.0,,,0
,7310425342,250989663,,Honda,Land Rover,Cr-V,Discovery,24995,59757.0,14678.0,3485.0,,,0
,7315230409,278290166,,Ford,Dodge,E-250,Durango,11900,38780.0,183449.0,15.0,,,0
,7302699920,281333342,,Volkswagen,Kia,Tiguan,Optima,0,12590.0,44270.0,70163.0,,,0
,7312255399,278711769,,Ford,Honda,E-150,Civic Coupe,0,24590.0,52118.0,12944.0,,,0
,7309933581,281173737,,Toyota,Ford,Yaris,Explorer,4900,28596.0,134104.0,41534.0,,,0
,7306054764,280930483,,Toyota,Chrysler,Tundra Crewmax Sr5 Pickup,Pacifica,45990,24968.0,2277.0,41460.0,,,0
,7313802936,281356594,,Toyota,Subaru,Camry,Outback,391,24499.0,41890.0,27276.0,,,0
,7314575724,280345817,,Subaru,Nissan,Legacy 2.5I,Altima,5995,17700.0,87956.0,62138.0,,,0
,7316518410,281752584,,Ram,Toyota,1500,4Runner,0,37956.0,75883.0,37744.0,,,0
,7313279132,277865247,,Toyota,Nissan,Camry,Versa,4550,9899.0,249403.0,48892.0,,,0
,7315001360,278861804,,Ford,Plymouth,F-150,Neon,0,1496.0,38309.0,94382.0,,,0
,7311798169,279717144,,Dodge,Toyota,Charger,Camry,15342,8690.0,76723.0,117590.0,,,0
,7302194913,279715887,,Ford,Jeep,Explorer,Gladiator,0,58940.0,72887.0,10.0,,,0
,7311886135,280761985,,Pontiac,Ford,Torrent,F-150,4495,61865.0,154062.0,3.0,,,0
,7309797233,279264785,,Ford,Honda,Fiesta Se,Hr-V,2500,26190.0,129400.0,8.0,,,0
,7302745699,270646640,,Dodge,Kia,Grand Caravan,Rondo,5000,4450.0,159374.0,90269.0,,,0
,7316207554,280084225,,Gmc,Chevrolet,Yukon,Colorado,29900,17977.0,91665.0,61365.0,,,0
,7304861323,278562712,,Mercedes-Benz,Ford,Benz 300E W124,Fusion,4000,23668.0,52042.0,5.0,,,0
,7313919276,277183383,,Honda,Kia,S2000,Sedona,0,31701.0,23613.0,,,,0
,7302599488,276546720,,Ford,Chevrolet,Focus,Malibu,9995,15999.0,19803.0,31880.0,,,0
,7316979497,281327408,,Toyota,Honda,Camry,Accord,5850,25639.0,104660.0,13.0,,,0
,7302864608,280909099,,Jeep,Toyota,Wrangler Unlimited,Highlander,27990,30701.0,99288.0,69355.0,,,0
,7313927348,272403058,,Honda,Ford,Odyssey,F-550 Super Duty Chassis,9990,45995.0,161458.0,62703.0,,,0
,7316227350,278211838,,Chevrolet,Chevrolet,Silverado 1500,Traverse,724,32881.0,6906.0,5.0,,,0
,7302191374,264284258,,Acura,Chevrolet,Rdx Sport Utility 4D,Malibu,16990,24995.0,86919.0,5264.0,,,0
,7311883702,277737888,,Honda,Volkswagen,Ridgeline Rtl-E Pickup 4D,Atlas,36590,40133.0,30906.0,45.0,,,0
,7316139118,280021522,,Ford,Honda,Edge,Cr-V,5995,9995.0,162492.0,87943.0,,,0
,7315340135,278213638,,Gmc,Bmw,Sierra 2500 Hd,X3,23595,38900.0,164086.0,19638.0,,,0
,7315049249,276648634,,Jeep,Kia,Grand Cherokee,Forte,5498,19420.0,146017.0,12.0,,,0
,7303825631,280032784,,Infiniti,Ford,Q50,F-150,29998,41323.0,36432.0,3.0,,,0
,7302179530,278134873,,Toyota,Jeep,Camry Xle,Wrangler Unlimited,20998,35994.0,55610.0,70487.0,,,0
,7315172750,273676759,,Chevrolet,Kia,Silverado 1500 Crew Cab,Sportage,36999,23150.0,69549.0,6.0,,,0
,7316710129,281361849,,Lexus,Ford,Rx 350,F-250 Super Duty,11499,66988.0,110414.0,12074.0,,,0
,7316884781,280433948,,Rover,Toyota,Discovery Se**Navi*C,Highlander,39837,27302.0,31412.0,52674.0,,,0
,7314468154,267774496,,Audi,Honda,A8 L 3.0 Quattro Tdi,Civic,33999,24386.0,45250.0,14.0,,,0
,7303235912,271273770,,Honda,Kia,Crv,Sportage,26988,22235.0,17878.0,10.0,,,0
,7304996198,265224723,,Ford,Mazda,Explorer Xlt 4X4 Gas Suv,Cx-5,32999,25666.0,20314.0,5.0,,,0
,7314384875,280748254,,Toyota,Chevrolet,Corolla,Equinox,16850,29780.0,36038.0,3.0,,,0
,7309286044,279389382,,,Lexus,Scion Ia,Nx 200T,138,27895.0,113910.0,34207.0,,,0
,7313413997,258520353,,Bmw,Hyundai,X6 Xdrive35I Sport Utility,Elantra,39990,19587.0,31414.0,1.0,,,0
,7312009252,281213818,,Dodge,Bmw,Durango,X5,17777,73745.0,101182.0,6.0,,,0
,7316132592,263007942,,Bmw,Nissan,,Armada,8950,42327.0,58934.0,3.0,,,0
,7313386828,279298579,,Toyota,Chevrolet,Camry,Traverse,0,45145.0,24314.0,6.0,,,0
,7314153390,279738104,,Ford,Toyota,Expedition,Highlander,6495,44283.0,152742.0,0.0,,,0
,7307219078,277796158,,Honda,Nissan,Passport Sport Suv 4D,Murano,27590,30025.0,25117.0,12.0,,,0
,7310226043,280230358,,Jeep,Volvo,Compass,S80,12995,9995.0,67627.0,107681.0,,,0
,7308202644,281059177,,Toyota,Nissan,4Runner,Sentra,39310,22780.0,25785.0,5.0,,,0
,7301815746,276093344,,Chevrolet,Honda,Silverado 1500 Lt 4X4,Accord,0,24975.0,66942.0,4.0,,,0
,7314989908,275877241,,Cadillac,Gmc,Escalade Esv,Terrain,6495,31175.0,279951.0,0.0,,,0
,7315271154,275561028,,Chevrolet,Jeep,Tahoe,Renegade,42995,20527.0,26417.0,12.0,,,0
,7301631155,275340121,,Honda,Chrysler,Cr-V,300,0,26794.0,42560.0,12.0,,,0
,7314568312,280731771,,Mercedes-Benz,Acura,Gla-Class,Mdx,19998,28948.0,79675.0,51431.0,,,0
,7316188485,268596712,,Gmc,Ford,Acadia,Transit Connect,499,25655.0,5600.0,15.0,,,0
,7310370300,259604881,,Hyundai,Lincoln,Elantra,Mkz,8500,20499.0,87612.0,19753.0,,,0
,7313349353,263222509,,Gmc,Chevrolet,Sierra 2500Hd,Silverado 1500,29995,60612.0,98643.0,8.0,,,0
,7306799012,270348459,,Chevrolet,Jeep,Cruze,Grand Cherokee,5995,46840.0,146666.0,25.0,,,0
,7316580920,279733417,,Toyota,Ford,Yaris Fwd,F-150,4595,39607.0,209216.0,23851.0,,,0
,7309861793,278491034,,Ford,Honda,Escape,Passport,6499,41228.0,121130.0,6.0,,,0
,7313541523,281201010,,Toyota,Infiniti,Tundra 2Wd,Qx30,0,21998.0,26246.0,31465.0,,,0
,7314275855,278670958,,Chevrolet,Volkswagen,Silverado 1500,Jetta Sportwagen,47900,14495.0,27488.0,46549.0,,,0
,7315382154,265959653,,Bmw,Chevrolet,3 Series 320I 4Dr Sedan,Trax,11995,13527.0,129890.0,,,,0
,7315704027,223527625,,Buick,Jeep,Verano Base,Patriot,12288,8499.0,31927.0,101354.0,,,0
,7315532942,267257811,,Mercedes-Benz,Hyundai,Slc300,Tucson,46255,25195.0,2653.0,16.0,,,0
,7306751657,280934591,,Toyota,Chevrolet,Sienna,Equinox,34800,24828.0,38525.0,4.0,,,0
,7315107017,265093434,,Ford,Chevrolet,Econoline,Trax,3995,22452.0,116964.0,3.0,,,0
,7316316562,265776426,,Ford,Honda,Mustang Gt,Odyssey,32900,38060.0,40066.0,3.0,,,0
,7307373141,281239018,,Mercedes-Benz,Hyundai,E 63,Tucson,37995,29506.0,104365.0,0.0,,,0
,7303600713,269013757,,Ford,Kia,Fusion 4Dr Sdn Se Fwd,Soul,13987,20455.0,80524.0,10.0,,,0
,7307230130,275638136,,Ford,Honda,C-Max Energi Sel,Cr-V,5999,26298.0,140846.0,10.0,,,0
,7314897946,280096405,,Ford,Nissan,Super Duty F-350 Srw,Frontier,23995,32113.0,165149.0,7.0,,,0
,7307749890,275851572,,Chevrolet,Ford,Suburban 1500,Explorer,13995,32488.0,157234.0,33878.0,,,0
,7307721566,279213443,,Jeep,Hyundai,Compass Trailhawk Automatic,Tucson,27988,18998.0,31697.0,26503.0,,,0
,7316303258,278879380,,Mitsubishi,Ford,Outlander,F-150,214,34995.0,92619.0,73669.0,,,0
,7302524900,249179153,,Alfa-Romeo,Ford,Romeo Stelvio Sport Suv 4D,Fusion,27990,18890.0,26891.0,8.0,,,0
,7316469883,273393614,,Ford,Bmw,F350,X2,29990,38745.0,60130.0,8.0,,,0
,7316691933,276824745,,Volkswagen,Mercedes-Benz,Golf Gti S Hatchback,Sprinter,24590,51187.0,15028.0,10.0,,,0
,7310384450,253541421,,Toyota,Ram,Rav4,1500,14995,37463.0,94600.0,10.0,,,0
,7307752141,272953297,,Dodge,Porsche,Journey Crossroad Automatic,911,19200,28523.0,53822.0,52560.0,,,0
,7311484073,281595291,,Dodge,Chevrolet,Journey,Camaro,0,11999.0,49907.0,57000.0,,,0
,7313393748,278784532,,Gmc,Ram,Sierra 1500,1500,36500,40676.0,89000.0,7.0,,,0
,7310565658,244552874,,Subaru,Nissan,Forester,Altima,19995,28490.0,92000.0,10.0,,,0
,7310401649,254605041,,Chevrolet,Hyundai,Equinox *Lt* Awd,Tucson,18499,35578.0,41975.0,9.0,,,0
,7315860557,274845891,,Toyota,Buick,Camry,Encore,0,11969.0,125000.0,69843.0,,,0
,7311911830,279629787,,Rover,Cadillac,Discovery,Srx,37995,11999.0,60792.0,102991.0,,,0
,7316316758,281399921,,Ford,Ford,F-150 Xlt,F-150,0,48988.0,8795.0,41410.0,,,0
,7314359328,276841930,,Chevrolet,Toyota,Silverado 1500 Ls,Camry,9495,17994.0,167393.0,33316.0,,,0
,7315717016,269094388,,Ford,Bmw,Fusion,5 Series,11899,55845.0,146117.0,12.0,,,0
,7316717963,277052796,,Hyundai,Audi,Elantra Gt Hatchback,A6,8990,9995.0,83314.0,125766.0,,,0
,7316311065,280109540,,Dodge,Ford,Caliber R/T,F-150,4988,47436.0,113861.0,2.0,,,0
,7310898443,272531101,,Infiniti,Ford,Q70,Edge,1,27988.0,59762.0,27689.0,,,0
,7316612707,277145679,,Chevrolet,Subaru,Malibu Lt,Outback,7100,24857.0,80000.0,35532.0,,,0
,7314577222,281416477,,Honda,Toyota,S2000,4Runner,24995,22995.0,98418.0,90462.0,,,0
,7306703050,279343671,,Ford,Chevrolet,Mustang,Silverado 1500,6822,48890.0,111139.0,5.0,,,0
,7308141949,280707619,,Hyundai,Jeep,Santa Fe Sport 2.4L,Cherokee,15590,34167.0,85254.0,13.0,,,0
,7313995446,268098286,,Chrysler,Honda,Town & Country,Insight,3500,25265.0,180000.0,6.0,,,0
,7316847907,275653748,,Subaru,Honda,Outback 2.5I Limited,Fit,5995,20015.0,121074.0,4.0,,,0
,7314022644,279032728,,Dodge,Ford,Challenger,F-150,0,22900.0,18748.0,131875.0,,,0
,7305951214,280274479,,Ford,Ford,F250 Super Duty,Escape,12995,17456.0,221200.0,69331.0,,,0
,7309229703,281103278,,Nissan,Chevrolet,Maxima Sv Sedan 4D,Express,22990,22989.0,31553.0,27662.0,,,0
,7304840877,280223587,,Toyota,Gmc,Tacoma Access Cab,Acadia,12995,46115.0,207515.0,,,,0
,7313387225,280318812,,Mazda,Jeep,Cx-9,Wrangler Unlimited,8997,16988.0,102544.0,112000.0,,,0
,7310064247,280520304,,Ford,Ram,Mustang,1500,5195,42245.0,132126.0,10.0,,,0
,7317041235,269621161,,Honda,Chevrolet,Civic Si,Spark,5800,15195.0,90500.0,2.0,,,0
,7316164792,281667580,,Buick,Toyota,Verano,Highlander,9995,45417.0,93585.0,2.0,,,0
,7308421930,278414695,,Ford,Jeep,F-150,Wrangler Unlimited,25000,38797.0,126449.0,27371.0,,,0
,7309841434,144784704,,Toyota,Ford,Corolla,Explorer,0,13900.0,100328.0,98298.0,,,0
,7316719527,278811938,,Ford,Mini,Fiesta,Countryman,15000,28998.0,29790.0,45635.0,,,0
,7316340299,279681494,,Chevrolet,Volvo,Impala Ls,Xc90,8984,61625.0,174313.0,0.0,,,0
,7315389393,281515628,,Ford,Ford,Transit Connect Lwb/Cargo,F-350 Super Duty,20995,65995.0,17317.0,9158.0,,,0
,7304309096,281263636,,Buick,Toyota,Enclave,Corolla,0,21479.0,,4.0,,,0
,7303329590,278708908,,Gmc,Bmw,Sierra,5 Series,34995,5498.0,75691.0,147760.0,,,0
,7314988548,278986593,,Ford,Nissan,F-150 Supercab 145 In Xl,Sentra,19999,20714.0,83252.0,10.0,,,0
,7314062043,277048925,,Ford,Ford,F-150,Escape,10950,15200.0,150900.0,43532.0,,,0
,7315337309,244676145,,Gmc,Jeep,Terrain,Renegade,11995,23938.0,89466.0,19.0,,,0
,7316733354,253485125,,Nissan,Toyota,Juke,Sienna,7499,39302.88,111000.0,5.0,,,0
,7310213105,280023398,,Buick,Volkswagen,Lacrosse Essence,Jetta,350,5495.0,29301.0,140429.0,,,0
,7314420624,280269962,,Ram,Toyota,3500,Tundra,44796,47950.0,137664.0,40682.0,,,0
,7310643700,279214393,,Ford,Porsche,F-350 Super Duty Xl 4Dr Sup,Cayenne,7995,46998.0,229892.0,22344.0,,,0
,7314954557,279115104,,Dodge,Ford,Avenger,F-150,7299,44988.0,74100.0,33048.0,,,0
,7316636910,277148244,,Toyota,Nissan,Corolla,Murano,0,7199.0,95870.0,112695.0,,,0
,7315495864,257679838,,Ford,Ford,F-150,Ecosport,41999,25598.0,55488.0,13.0,,,0
,7316809238,279565635,,Chevrolet,Toyota,Silverado 1500 4Wd Cre,Corolla,0,16599.0,60362.0,25989.0,,,0
,7311029575,279221373,,Subaru,Chevrolet,Outback,Camaro,16995,39082.0,134404.0,254.0,,,0
,7313771342,278557147,,Ford,Honda,Escape Se Sport Utility 4D,Passport,17990,34404.0,28784.0,11.0,,,0
,7316165722,281764514,,Acura,Honda,Tl Sedan 4D,Cr-V,15990,28780.0,67940.0,2.0,,,0
,7314325070,280901831,,Jeep,Kia,Wrangler,Sportage,14500,19300.0,148689.0,26979.0,,,0
,7316187060,275674082,,Volvo,Kia,C30,Sorento,7426,26475.0,130455.0,,,,0
,7308501184,277162599,,Gmc,Chevrolet,Terrain,Suburban,0,38999.0,104144.0,57867.0,,,0
,7313746468,273824178,,Dodge,Buick,Challenger R/T Coupe 2D,Envision,36990,24963.0,4269.0,30405.0,,,0
,7314451554,280323778,,Lexus,Toyota,Rx 350,Rav4,9995,25511.0,150000.0,0.0,,,0
,7311497331,280326125,,Chevrolet,Toyota,Silverado 3500Hd 4X4,Rav4,39995,31568.0,42522.0,0.0,,,0
,7314123459,278936836,,Kia,Hyundai,Optima,Sonata,17995,10598.0,136504.0,77673.0,,,0
,7310984427,278031176,,Ram,Kia,1500,Seltos,27995,25740.0,14041.0,0.0,,,0
,7315366606,268448072,,Jeep,Toyota,Grand Cherokee,Camry,14897,14595.0,112510.0,35034.0,,,0
,7305577287,279245235,,Mitsubishi,Toyota,Outlander Sport,Camry,21500,14977.0,10.0,63881.0,,,0
,7315106634,281112619,,Jeep,Jeep,Cherokee,Compass,16423,22995.0,81961.0,15343.0,,,0
,7314358290,278301514,,Ram,Subaru,Promaster 2500 High Roof,Legacy,30990,29691.0,79000.0,0.0,,,0
,7316368783,276722537,,Gmc,Mercedes-Benz,Terrain Sle Sport Utility 4D,Gla-Class,21990,22988.0,30541.0,34761.0,,,0
,7315993671,275970493,,Honda,Dodge,Odyssey Touring,Durango,30000,48565.0,27243.0,10.0,,,0
,7302700512,262977766,,Jeep,Dodge,Wrangler Unlimited Sport,Durango,15990,33988.0,183042.0,21758.0,,,0
,7308565908,281400405,,Ford,Chevrolet,Transit,Silverado 1500,30000,53666.0,91824.0,11114.0,,,0
,7316969875,279146592,,Jeep,Chrysler,Wrangler,300,0,36647.0,33830.0,16.0,,,0
,7309307858,276242529,,Chevrolet,Nissan,Traverse Ls Sport,Rogue,31990,18990.0,5704.0,16320.0,,,0
,7314431436,278706141,,Bmw,Infiniti,335I,Qx60,14850,51214.0,65162.0,1.0,,,0
,7315999829,276481348,,Jeep,Nissan,Wrangler Unlimited Sport,Rogue,36900,15998.0,21517.0,31812.0,,,0
,7316719185,253265369,,Hyundai,Buick,Accent,Envision,4988,28621.0,208440.0,,,,0
,7316210779,279643776,,Toyota,Chevrolet,Tundra Platinum,Silverado 2500Hd,47998,19512.0,86262.0,143661.0,,,0
,7316068324,279602719,,Honda,Jeep,Accord Sport Sedan 4D,Wrangler Unlimited,11995,37988.0,92896.0,37282.0,,,0
,7314915600,281143559,,Lexus,Kia,Is 250C,Sportage,18999,28536.0,81545.0,9.0,,,0
,7313877551,277316491,,Ford,Ford,Edge,F-150,0,39385.0,35259.0,100.0,,,0
,7305585723,280230578,,Ford,Chevrolet,F-250,Silverado 1500,59695,50867.0,64832.0,3.0,,,0
,7314362652,278781680,,Lexus,Ford,Gx 470,E-Series,15999,17998.0,147087.0,63054.0,,,0
,7315550896,275053863,,Honda,Kia,Odyssey Exmini Van,Soul,7999,17366.0,121244.0,21.0,,,0
,7306845876,280637837,,Nissan,Toyota,Rogue Select,Camry,2500,25991.0,130890.0,5382.0,,,0
,7311680576,280957129,,Gmc,Chevrolet,Sierra 1500,Trax,39981,15995.0,27673.0,42132.0,,,0
,7314963030,279202393,,Porsche,Cadillac,Cayenne Sport Utility 4D,Escalade,34780,57997.0,81208.0,10350.0,,,0
,7316294593,278743841,,Jeep,Nissan,Grand Cherokee,Altima,7500,21681.0,109000.0,,,,0
,7315406720,278607071,,Volkswagen,Mini,Passat,Cooper,6900,10499.0,113000.0,59967.0,,,0
,7316924376,273495410,,Chevrolet,Hyundai,Silverado 2500Hd Ltz,Santa Fe,28991,26782.0,247368.0,7.0,,,0
,7308206806,277149178,,Honda,Lexus,Odyssey,Gs 350,5998,23837.0,251262.0,89312.0,,,0
,7315635544,281419610,,Chevrolet,Ram,Malibu,1500,5950,27725.0,155695.0,61452.0,,,0
,7316754995,279205607,,Toyota,Hyundai,4Runner,Kona,29999,23920.0,118087.0,7.0,,,0
,7311493602,281389708,,Mazda,Kia,B4000 4X4,Sportage,9900,32815.0,80.0,5.0,,,0
,7315883706,281272445,,Mercedes-Benz,Hyundai,Glb 250,Santa Fe,39995,4998.0,1477.0,169703.0,,,0
,7306120006,272698992,,,Ford,Olet Silverado 1500,F-150,28765,27495.0,51326.0,55978.0,,,0
,7303694503,281726213,,Dodge,Kia,Durango,Forte,16995,13950.0,131805.0,26256.0,,,0
,7314953253,280826422,,Chevrolet,Subaru,Colorado,Forester,17600,21391.0,122861.0,31480.0,,,0
,7311351157,277445993,,Chrysler,Volkswagen,200,Golf Sportwagen,9999,14000.0,,80488.0,,,0
,7309400354,242680017,,Gmc,Lincoln,Terrain Sle-1,Mkc,9150,37995.0,86348.0,,,,0
,7314799505,279458754,,Ford,Dodge,F250 Super Duty,Grand Caravan,24995,22888.0,144570.0,11408.0,,,0
,7312257601,250119915,,Volkswagen,Chevrolet,Golf Gti Se Hatchback,Silverado 1500,19590,65187.0,51876.0,,,,0
,7304363563,274733078,,Chrysler,Ram,Pacifica Lx Wheelchair Van Fr Conversions - Manual Fold Out Ramp Rear Loading Conversion,1500,33995,57999.0,33066.0,11.0,,,0
,7304744246,275118780,,Nissan,Ford,Altima,Fusion,13988,19617.0,39180.0,1087.0,,,0
,7311693236,281848080,,Volkswagen,Jeep,Tiguan Sel Awd,Compass,27995,29055.0,52003.0,0.0,,,0
,7305767828,278037254,,Chevrolet,Infiniti,Malibu Lt,Q50 Hybrid,16871,13900.0,45584.0,96607.0,,,0
,7314262196,268267390,,Jeep,Nissan,Compass,Kicks,12995,19033.0,83810.0,121.0,,,0
,7314498826,280866797,,Kia,Toyota,Soul Sport,Highlander,4700,36897.0,161210.0,13371.0,,,0
,7314694529,280881668,,Toyota,Volvo,Tundra Sr5,Xc60,10950,47250.0,221600.0,7.0,,,0
,7311572675,260397841,,Chrysler,Chevrolet,200,Trax,7995,17832.0,98216.0,2.0,,,0
,7312944459,280579700,,Hyundai,Toyota,Santa Fe,Highlander,0,12999.0,72572.0,201451.0,,,0
,7315190083,276602093,,Chevrolet,Chevrolet,Silverado 2500 Diesel 4X4 6.6L Lmm Duramax Turbo Diesel Crew Cab Long Bed Allison 1000 Ltz,Tahoe,43900,73355.0,117000.0,52.0,,,0
,7316693926,281147250,,Lincoln,Dodge,Mkx,Challenger,0,18995.0,73461.0,45904.0,,,0
,7310412532,278085549,,Honda,Volvo,Fit Ex Hatchback 4D,Xc90,11999,39992.0,24573.0,31424.0,,,0
,7314809562,275788409,,Volkswagen,Ford,Jetta,F-150,5999,44411.0,98225.0,15.0,,,0
,7313377006,277961423,,Chevrolet,Ford,Avalanche,F-150,14990,49935.0,105397.0,7.0,,,0
,7314313454,274429673,,Mercedes-Benz,Honda,C-Class Amg C 63,Hr-V,69988,26177.0,9734.0,12.0,,,0
