vin,craigslist_id,used_cars_id
1J4HA5H16BL545514,7309294145,277359410
1J4HA6H14AL113430,7307145349,281395041
1J4HR48N96C255778,7309977080,273278271
1J4HR58285C609655,7316993176,281461049
1J4NF1FB0BD164230,7316518225,275856911
1J4NF1FB0BD259466,7301968683,278495974
1J4PN5GK5BW543598,7312063978,275900618
1J4RR4GG3BC609439,7308201182,280917900
1J4RR4GG4BC572207,7306719961,277069050
1J4RS4GG6BC574979,7308204282,281173516
1J8FF57W18D759432,7316887648,279894045
1J8FF57W67D581922,7311006949,260012066
1J8GN28K58W119455,7305131657,279008909
1J8GP58K58W173043,7312758617,276551726
1J8GR48K19C520133,7315379366,278709844
1J8GR48K28C112965,7314808517,280228047
1J8GW58J33C596272,7316314648,276930391
1LN6L9RP8K5604130,7303544534,236192289
1LN6L9UK4L5602632,7309197595,265097713
1LNBM93E4KY773269,7315274379,279038458
1LNHL9DR3CG803268,7304628118,165521206
1LNHL9DR6AG609301,7307826923,281551366
1LNHM81W63Y697667,7314860346,271633276
1LNHM93R49G602163,7313805965,280278209
1N4AA5AP0AC809983,7315087251,195390206
1N4AA5AP1EC484198,7314746014,279930936
1N4AA5AP4CC846876,7316365242,263477730
1N4AA5AP5EC435845,7316701541,246165587
1N4AA5AP6EC471270,7314496739,278661794
1N4AA5AP8CC847514,7304087625,277915961
1N4AA5AP9EC467939,7312722387,257871815
1N4AA5APXEC494731,7313580174,278278637
1N4AA6AP0GC404494,7311422892,278462582
1N4AA6AP0HC434077,7314074774,278945839
1N4AA6AP0HC448934,7308238588,280859721
1N4AA6AP0JC382858,7309485301,268638155
1N4AA6AP1GC417996,7314577271,271801874
1N4AA6AP1HC365500,7301778860,275030407
1N4AA6AV5KC374223,7314976636,281610352
1N4AA6CV6LC362371,7304610161,280577467
1N4AA6EV7LC383145,7316259892,279937619
1N4AB7AP2EN850358,7309398324,281496668
1N4AL11D65C178008,7307853486,279815300
1N4AL21E28C136647,7315734565,274681765
1N4AL21E69N520002,7306088884,281520750
1N4AL2AP0AC148755,7316182571,277248248
1N4AL2AP3CN426037,7309399288,274691924
1N4AL3AP0DC105852,7314499563,281582750
1N4AL3AP0FN363313,7310748124,280171976
1N4AL3AP0JC147420,7314575587,278817485
1N4AL3AP0JC239921,7315081780,272864928
1N4AL3AP1FN882662,7315490632,281268613
1N4AL3AP1HC129163,7301823649,274837149
1N4AL3AP1HC202774,7311549482,279534067
1N4AL3AP2FC105953,7315474677,281710680
1N4AL3AP2FC190745,7314021245,272818862
1N4AL3AP2FC191314,7311745282,267206816
1N4AL3AP2HC143198,7316377477,278118492
1N4AL3AP2JC117643,7316460669,227850759
1N4AL3AP3EN378581,7314181169,248484284
1N4AL3AP3FC123474,7312011755,275907756
1N4AL3AP3FC224045,7312069763,273766956
1N4AL3AP3HC232679,7315475576,281138943
1N4AL3AP3HN345570,7315365961,265652229
1N4AL3AP4EN216216,7308207206,277434135
1N4AL3AP4FC165037,7311678673,279444619
1N4AL3AP4FC490464,7311362038,280403971
1N4AL3AP4HC145521,7314647138,276458719
1N4AL3AP5GC251619,7310929990,279554039
1N4AL3AP5JC102344,7313735836,272642830
1N4AL3AP6EC174806,7314938717,272717270
1N4AL3AP6FN396946,7313008688,253646032
1N4AL3AP6HC190010,7316287286,278621241
1N4AL3AP6HN302227,7314579528,278882350
1N4AL3AP7GC224700,7316736369,279527930
1N4AL3AP7HC253115,7312011706,278082651
1N4AL3AP7HN359262,7308203133,279912576
1N4AL3AP7JC170712,7314873469,280962501
1N4AL3AP8FN378609,7306338805,277851662
1N4AL3AP8HC193202,7308180317,269221526
1N4AL3AP8HC296247,7315716834,276569381
1N4AL3AP8HN346813,7311706072,264151441
1N4AL3AP9DC186415,7313558731,266875323
1N4AL3AP9DN554340,7306479021,277813401
1N4AL3AP9FC479704,7309798579,279119463
1N4AL3AP9GC173958,7302017244,278682531
1N4AL3AP9GC284915,7316200319,248973131
1N4AL3AP9JC216136,7314693059,278958123
1N4AL3APXEC279428,7305309583,276809661
1N4AL3APXFN321263,7311493427,278709430
1N4AL3APXGC238655,7306839301,269043693
1N4AL3APXGC244018,7315385715,281356924
1N4AL3APXHC212154,7302552616,276441580
1N4AL3APXHN307155,7316867910,271599679
1N4AL4FV2KC256492,7312292985,281304123
1N4AZ0CP0EC332499,7314612099,275941550
1N4AZ1CP8LC306879,7316176413,270543644
1N4AZ1CP9LC301030,7310409564,263950633
1N4BL4BV1LC266474,7316306042,279277503
1N4BL4BV3KC148358,7316428887,280595564
1N4BL4BV4LC273791,7308556370,280304952
1N4BL4BV8KC100080,7310776982,280976192
1N4BL4BW0LC115148,7311311008,246142802
1N4BL4BW8LN315277,7306115654,262655335
1N4BL4CVXKC110284,7307423970,279820204
1N4BL4EV7KC125225,7314764541,274522283
1N4BL4FV8KC202344,7314643714,276384679
1N4BZ0CP8GC304263,7311422728,266232321
1N6AA07B76N563676,7316116464,275440362
1N6AA0EC7EN513791,7316116328,280570829
1N6AA1E50JN516968,7303062960,281024074
1N6AA1E51HN506928,7316754853,279475448
1N6AA1E57HN506254,7316489606,280636474
1N6AA1E59HN520740,7315701535,277111212
1N6AA1EJ0KN516239,7305532176,274959569
1N6AA1EJ8HN539115,7316167065,280224950
1N6AD06U99C424854,7311046445,275439388
1N6AD0ER4DN721511,7316745884,272182724
1N6AD0ER5KN723085,7303792222,274903760
1N6AD0ER6EN724279,7316862831,278416174
1N6AD0ER9KN709982,7316490303,281515147
1N6AD0EV3CC414936,7313130555,281274591
1N6BA07C58N350676,7303820010,273490727
1N6BD0CT2KN768858,7311254106,279511336
1N6BD0CT3JN719246,7307099204,280652123
1N6DD0EV9HN705871,7316677816,280017711
1N6ED26Y34C429573,7312950988,279498494
1NXBR32E25Z406298,7313384559,275920392
1NXBR32E38Z047287,7303694258,264857403
1NXBR32E54Z315556,7316478722,279105299
1NXBU4EE0AZ315993,7315519837,275273519
1NXBU4EE1AZ309507,7315276300,271820890
1V21E2CA0LC211075,7315780439,270009389
1V26E2CA4LC219654,7308650033,277219564
1V2GC2CA4LC226341,7311827828,281361425
1V2MC2CA1LC207121,7316112997,272062375
1VWAP7A33EC020649,7315033824,281479772
1VWAS7A36FC002792,7316971402,279139614
1VWAT7A36FC104896,7315830293,265547260
1VWBA7A32JC005379,7308466368,274393073
1VWBA7A38JC022560,7314467553,281271575
1VWBH7A38CC075967,7311815474,278652861
1VWBN7A38DC121372,7315347956,252107333
1VWBN7A38EC120840,7311149312,279100297
1VWBT7A30FC092572,7315265845,265786989
1VWBV7A31FC050471,7309535037,281787842
1VWCN7A30EC075414,7316174565,273691338
1VWCN7A31CC003229,7314500005,265907897
1VWCN7A34EC046823,7309535005,255299128
1VWCV7A36FC019639,7315296792,243264240
1VWDT7A36HC043419,7307575959,276760420
1VWGT7A33HC080571,7303939456,269611340
1VWLA7A36KC009392,7316177960,280583291
1VWLA7A38KC011919,7316520183,266703815
1YVHP82D145N92072,7312875172,277601774
1YVHZ8BH6B5M22204,7313877091,281620067
1YVHZ8DH6D5M05922,7313246202,150470716
1YVHZ8DH7C5M40404,7316369574,279479906
1ZVBP8AM6C5262680,7316678354,273062026
1ZVBP8AM6C5273002,7312039899,258618806
1ZVBP8AN7A5138925,7313896071,256616221
1ZVBP8CH9A5128632,7303983998,184123083
1ZVBP8EM7E5215672,7311986226,271565146
1ZVBP8EN4A5179104,7314809521,275195777
1ZVHT82HX65221707,7313886435,277749149
1ZVHT89S195135739,7315722663,280753369
2A4RR2D16AR344686,7316659051,238274940
2A4RR5DG8BR702944,7311269299,255357510
2A4RR6DX2AR136526,7307942650,278989064
2A8HR54P88R128705,7308051184,281606518
2B3HD46R72H188133,7316323066,274455467
2B3KA43R47H674053,7311328729,278990193
2B3LA43G76H301915,7314386683,259894263
2C3AA63H45H525365,7316677783,263085817
2C3AA63H75H501934,7306703633,244034439
2C3CCAAG0CH268122,7315474054,280259348
2C3CCAAG2EH175508,7315299462,247765283
2C3CCAAG7JH168256,7313516132,277157192
2C3CCAAG9KH740848,7315499701,257256165
2C3CCAEG1JH142679,7316788294,279781864
2C3CCAEG1KH559902,7309932214,278780020
2C3CCAEG8JH140251,7311496252,278504774
2C3CCAGG5HH637653,7307207098,246724033
2C3CCAGG7EH283792,7316705164,278180423
2C3CCAGG9KH539667,7315411185,279856930
2C3CCAGGXHH597313,7310810994,279237527
2C3CCAKG1GH270157,7310200561,273638889
2C3CCAPG3HH645797,7313260623,271557310
2C3CCARG5HH566578,7316842551,271623145
2C3CDXAT2CH266837,7310655877,281551709
2C3CDXBG0KH655167,7314692838,277143201
2C3CDXBG1CH109947,7314869643,278775769
2C3CDXBG1KH537547,7311519303,275802121
2C3CDXBG2KH692222,7306113848,279022451
2C3CDXBG4LH123504,7312811738,277672802
2C3CDXBG5KH658596,7312762746,277837705
2C3CDXBG6EH186557,7307594201,281767279
2C3CDXBG6HH654582,7316253469,280529221
2C3CDXBG9FH794932,7314219585,279073073
2C3CDXBG9LH192981,7313793202,279638660
2C3CDXCT4JH173313,7313493401,268584110
2C3CDXCT5HH583399,7307960425,280386761
2C3CDXCT6LH173302,7316528048,275590830
2C3CDXCTXKH630093,7314490753,281607609
2C3CDXGJ2JH272527,7314466405,276197284
2C3CDXGJ4LH228077,7316480768,281627830
2C3CDXGJ5HH595643,7304583504,272462046
2C3CDXGJ8LH129343,7314355049,278639154
2C3CDXHG0KH685101,7314203071,278298396
2C3CDXHG6KH609043,7316742992,281800612
2C3CDXJG6KH631067,7302021139,280357997
2C3CDXJG8JH115727,7315986602,276338780
2C3CDXL99LH137799,7308067267,273406567
2C3CDXL99LH199249,7315322535,280242280
2C3CDYBT7CH246460,7315954372,280469141
2C3CDZAG0HH513178,7316568475,276883336
2C3CDZAG1FH728226,7315970461,279364450
2C3CDZAG1LH146333,7314307360,281519721
2C3CDZAG4LH161814,7305585650,273631126
2C3CDZAG6LH214805,7315096054,280091202
2C3CDZAG8HH629454,7315636798,279335061
2C3CDZAG9HH629494,7315091207,281333172
2C3CDZAGXHH532160,7311112848,281113126
2C3CDZBG9FH715822,7316718547,277849501
2C3CDZBT9HH618510,7316568349,278699146
2C3CDZC93FH885416,7308149658,245259397
2C3CDZC97GH335900,7313585523,279565087
2C3CDZDJ3JH219562,7309866543,276629504
2C3CDZDJ4GH352016,7316658872,277253710
2C3CDZDJ7GH299814,7313273877,278911665
2C3CDZFJ8HH582835,7313780422,218785365
2C3CDZFJXLH184731,7313934032,281756572
2C3CDZGG1HH628329,7314945424,279077997
2C3CDZGG5HH628379,7304569668,281577997
2C3CDZJG2LH191782,7312283102,276711449
2C3HE66G64H621583,7309999985,248580809
2C3JA53G85H692202,7310975955,280630068
2C3KA43R67H799901,7316239544,280511318
2C3KA53G66H320315,7312781421,279582218
2C3KA53G66H466309,7316709180,278283590
2C3KA63H56H523498,7313724488,278814564
2C4RC1AG1LR111358,7304356303,252226820
2C4RC1BG0DR779376,7316664379,280175219
2C4RC1BG0HR527178,7311908916,279987056
2C4RC1BG1CR145007,7315956785,262242003
2C4RC1BG1CR176287,7302276240,276558476
2C4RC1BG1CR386193,7305875248,273039225
2C4RC1BG1KR665609,7316119302,276635684
2C4RC1BG5DR815997,7314147515,278805686
2C4RC1BG6DR529379,7312715416,227390124
2C4RC1BG6ER139030,7314454065,279361834
2C4RC1BG6GR297113,7310992164,277374448
2C4RC1BG7ER293293,7304083052,248172158
2C4RC1BG8FR752056,7304363725,278788072
2C4RC1BG9DR774810,7316219850,280179973
2C4RC1BG9FR553369,7303220807,271766025
2C4RC1BG9GR164488,7314973577,281509690
2C4RC1CG8CR314101,7315347720,248242014
2C4RC1EG7LR123055,7313877903,254885887
2C4RC1GG4LR115301,7307360705,281251878
2C4RC1H75JR127002,7304645306,280624960
2C4RDGBG0DR759502,7316898078,276866474
2C4RDGBG0LR239105,7311054782,275775591
2C4RDGBG2LR247349,7310549228,275996364
2C4RDGBG2LR259257,7311065126,279368497
2C4RDGBG3LR240152,7306907145,274644201
2C4RDGBG3LR248784,7310491295,276203072
2C4RDGBG3LR259266,7311065181,279884479
2C4RDGBG5HR568969,7315257548,270092772
2C4RDGBG5KR801661,7307238980,259201233
2C4RDGBG6LR240145,7306825888,275245122
2C4RDGBG7CR288155,7310844480,271457552
2C4RDGBG8LR255777,7310565318,279478108
2C4RDGBG9KR779051,7315760607,253920124
2C4RDGBG9LR246781,7309473408,276096935
2C4RDGBGXGR168131,7311431549,257361224
2C4RDGBGXHR725878,7315029046,279731634
2C4RDGBGXLR236714,7307418741,274644207
2C4RDGBGXLR259264,7307673763,279368477
2C4RDGCG1GR384223,7316463051,270677520
2C4RDGCG2CR160436,7316832606,275688817
2C4RDGCG3GR274421,7315066806,281554958
2C4RDGCG3JR328758,7305277651,280016863
2C4RDGCG3KR580656,7308239863,280127695
2C4RDGCG4FR745832,7314169989,276385897
2C4RDGCG4HR755439,7314631098,278759809
2C4RDGCG4KR512897,7315066805,275418390
2C4RDGCG6DR659323,7314747547,281093758
2C4RDGCG6ER122694,7316339933,267342040
2C4RDGCG7CR304126,7310033198,275454819
2C4RDGCG7LR236717,7310048776,274430519
2C4RDGCG8FR592260,7313951629,222266126
2C4RDGCGXFR584967,7305423112,273582118
2C4RDGEG9KR533550,7314911525,242579194
2C8GF68445R663820,7306058370,277274402
2CKDL63F576070700,7303675377,265759435
2CNALDEC8B6400819,7316628203,270479167
2CNDL43F086012549,7312309301,276486896
2CNDL73F256158836,7301722010,278480944
2CNFLNECXB6329134,7312875196,277014680
2CTALMEC5B6277716,7302494501,278832216
2CTFLREC5B6469026,7309400354,278396972
2CTFLTEC9B6269313,7316887807,278433667
2D4GP44L97R217989,7311289449,277977720
2D4RN3D12AR446349,7310967627,281520346
2D4RN4DE8AR265300,7313374907,278197232
2D4RN5DX6AR125852,7304814081,279349284
2D8HN44H88R679997,7310045313,278495721
2D8HN54P58R780945,7315349785,264055220
2D8HN54P98R616985,7313882474,260052067
2D8HN54X99R638311,7316327310,273603912
2FALP73W6VX235633,7305838811,277247391
2FMDK39C09BA65772,7313858495,276856492
2FMDK3GCXDBB36519,7313375216,280261480
2FMDK3JC7BBA76513,7309758537,255371283
2FMDK3JCXBBB36641,7315324149,190089736
2FMDK3KC9DBA41487,7316392645,243817611
2FMDK48C07BA65937,7312875294,274012169
2FMDK4AC6ABA74661,7309534893,275487979
2FMDK4AK6BBA04411,7315015376,269542409
2FMDK4JC1BBA01845,7303675400,276600165
2FMDK4JC2EBB19388,7305867758,277411956
2FMDK4KC4DBC03872,7316150852,277793573
2FMDK4KC5CBA81747,7315520235,281416677
2FMDK53C19BA65994,7316885755,280132436
2FMEK63C19BA34755,7310353703,280443427
2FMGK5B86EBD13323,7312731775,280571416
2FMGK5C80DBD06462,7302011827,250558755
2FMGK5C80DBD19065,7313208574,258618776
2FMGK5C80KBA03551,7313845763,280661159
2FMGK5C82JBA00830,7316765332,280694524
2FMGK5C83HBA01799,7314939594,281774324
2FMGK5C89JBA11789,7313248732,278781319
2FMGK5CC4BBD08541,7304709654,276622218
2FMGK5CC8BBD17355,7304089275,264345331
2FMHK6D83KBA15542,7302624304,278248811
2FMHK6D83KBA22734,7310411412,277269424
2FMPK3G95HBB82282,7315366033,276649759
2FMPK3J90JBC52043,7314489764,260953857
2FMPK3J92JBB96087,7314921832,278838067
2FMPK3J96HBB71378,7315329744,280277926
2FMPK3J98HBC27529,7314961790,280108901
2FMPK3J99HBB31408,7316137468,276410419
2FMPK3J99JBB10712,7313585913,277526863
2FMPK3K95JBB10625,7315756421,268158282
2FMPK3K98HBB19636,7302097315,280529999
2FMPK4AP4HBC41822,7316765096,278888403
2FMPK4AP5GBB41582,7317007240,279194870
2FMPK4AP5KBB04654,7311049123,279813390
2FMPK4AP5LBA12459,7316300960,258680683
2FMPK4AP8KBC09432,7302144400,241432421
2FMPK4AP9GBC43192,7314561049,278402933
2FMPK4AP9HBB56720,7311548772,271209871
2FMPK4AP9HBC01901,7305616701,248669827
2FMPK4APXLBA61057,7301962224,279289005
2FMPK4J81JBB19305,7315625204,281080015
2FMPK4J90GBC37394,7302016600,266914222
2FMPK4J91KBC03778,7316298776,275858262
2FMPK4J92KBB77482,7310283208,279041704
2FMPK4J95JBB85865,7310190270,263880454
2FMPK4J95KBC03847,7312289796,274396448
2FMPK4J96LBA77497,7310804773,272432654
2FMPK4J97LBA77461,7307339671,279079021
2FMPK4J98HBB30255,7309272660,268515837
2FMPK4J98HBB74918,7312396849,279230036
2FMPK4J98KBC03793,7304304101,278157829
2FMPK4J99HBB93994,7309277110,279412773
2FMPK4J99JBB96027,7310506603,272983028
2FMPK4J9XHBC28980,7314875238,278453038
2FMPK4K84HBB85453,7314767471,281033456
2FMPK4K86HBB02704,7316318403,276042188
2FMPK4K91GBC64554,7308702257,281215003
2FMPK4K91HBB58316,7314899723,273960547
2FMPK4K91HBB82289,7308805114,278977847
2FMPK4K92JBB68021,7314767586,277889297
2FMPK4K94GBB21940,7303131009,273245981
2FMPK4K94KBB10560,7309485412,268308875
2FMPK4K99HBB52960,7303616230,280198842
2FMTK3G93FBB48448,7312758052,250983529
2FMTK4J97FBB77739,7314544650,272419205
2FMTK4K91FBB52401,7315520428,278859657
2FMZA51645BA22038,7316157713,279039916
2FMZA51666BA29896,7315423492,264055222
2G1105SA2J9168987,7304057154,271342412
2G1125S35E9102886,7314706551,280630348
2G1125S3XF9220448,7316795140,279746986
2G11Z5S30J9121769,7311418087,270351071
2G11Z5SA0G9146534,7316789105,279968392
2G11Z5SA6K9120674,7316201001,275037629
2G11Z5SA6K9145400,7316501835,279703431
2G1FC1E38C9183533,7305467720,279846011
2G1FD1E3XF9111976,7305002260,281498533
2G1FH1EJ0F9299068,7315430462,276874642
2G1FK3DJ9B9190469,7316515002,280947220
2G1FP22S0R2144362,7309043270,268013639
2G1FP32G922158946,7314588189,259434856
2G1FP32P7S2182744,7307483652,279863074
2G1WB58K281253644,7313432008,280747478
2G1WB58K769430087,7309274485,239323017
2G1WB58KX89262996,7312309951,274455457
2G1WC57M091320453,7315338586,275669825
2G1WC5E30D1147326,7307790954,274868946
2G1WC5E3XD1192662,7316559042,246090063
2G1WF52E159195661,7312309715,276372458
2G1WF52E929154450,7311329168,281648620
2G1WF52EX39103704,7306950441,240450488
2G1WF5E35D1236252,7303295689,281671142
2G1WF5EK3B1165265,7316476028,273246346
2G1WG5E30C1233464,7309301249,249335002
2G1WG5E31D1184695,7310611238,248580824
2G1WG5E34D1221464,7314097103,275040209
2G1WG5E38D1211567,7310602983,280346690
2G1WG5E3XD1214695,7316752854,278733420
2G1WG5EK3B1192446,7313023082,277574456
2G1WS583781321168,7305704545,275428972
2G1WT55KX89190263,7304943462,225387954
2G1WT57K291139661,7316187119,273449942
2G1WT57K691102905,7315039170,280600015
2G1WU57M591144237,7302547579,270200677
2G1WU57M691302570,7310996956,280172034
2G2FS22K6T2201150,7310957286,277806802
2G2FV22P6P2206325,7315414045,245748587
2G4GT5GX3F9162835,7306416165,260671657
2G4GT5GXXG9184364,7305660009,276691010
2G4WC582471125730,7303586965,281034657
2G4WC582961280594,7315477708,280571696
2G4WD582791129285,7313327063,128225424
2G61L5S35E9326179,7314377886,244649107
2G61M5S3XJ9127314,7313961690,245180800
2G61N5S35H9125719,7316810036,279692466
2G61P5S30D9185914,7314693101,280767375
2GBEC19K6S1191393,7307999721,259240042
2GCEK19B461211547,7312715230,280021643
2GCVKMECXK1165569,7315475154,278474521
2GDHG31K2K4503837,7314059810,271782449
2GKALMEK2E6307637,7316889484,274688047
2GKALMEKXC6345825,7314228580,280847375
2GKALPEK5H6329721,7314591491,252579556
2GKALREK7H6180739,7316655532,254977730
2GKALUEK2F6157076,7316380362,270900668
2GKFLNE35G6318848,7303249282,274457396
2GKFLPE33G6240582,7314718774,280014950
2GKFLSEK8G6159202,7316775624,280588117
2GKFLTE32H6285975,7308170954,280247521
2GKFLTEKXH6299629,7314383706,244649109
2GKFLUEK0H6119418,7312969503,276602909
2GKFLUEK2H6115709,7310436595,280247761
2GKFLWEK4F6244897,7312004601,280799926
2GKFLZEK1E6210822,7313763684,259754569
2GNALBEK5H6115298,7314877599,274657926
2GNALBEK6G1167874,7316971401,269204694
2GNALBEK8D6251340,7306271554,281578244
2GNALCEK4G1137178,7309799250,279461942
2GNALCEK4H6239018,7306909395,278788294
2GNALDEK5D6382253,7303296625,240035376
2GNALDEK8C1267108,7312755949,278959554
2GNAXKEV0L6158406,7304351837,279237522
2GNAXKEV4K6228505,7303678889,279163711
2GNAXKEV9L6139529,7304351818,279985725
2GNAXKEVXK6245289,7302709926,279167180
2GNAXSEV8J6256323,7309081386,279264620
2GNAXUEV7L6104435,7315552763,253948323
2GNFLCEK6C6262041,7315242195,278416560
2GNFLEEK2H6326935,7311844894,256832227
2GNFLEEK3H6173708,7309278450,241126595
2GNFLEEK4F6438505,7316090577,276923334
2GNFLEEK7D6179781,7315338685,276997229
2GNFLFEK3G6348253,7309904613,228988414
2GNFLFEK4H6151240,7315274368,279329972
2GNFLFEK5H6318687,7308462493,280347913
2GNFLFEK7E6223298,7316138259,240383581
2GNFLHEK9E6361548,7316649632,229792958
2GTEC19T841216656,7316368081,257204823
2GTEK19K2S1504485,7313763372,265156225
2HGES15594H569958,7316216787,274722906
2HGES16395H613312,7315246918,279731572
2HGFA16599H363780,7302290741,280502358
2HGFA16817H300017,7313230849,281228877
2HGFA1E59BH519551,7316679432,280835460
2HGFA1F50AH569297,7316679702,280175792
2HGFA1F52AH305224,7302963166,267558338
2HGFA1F53AH550372,7316237073,257624671
2HGFA1F58AH521353,7314809286,279340089
2HGFA1F82BH526978,7314693909,279808352
2HGFA1F8XBH512987,7311092942,281269545
2HGFB2F50DH533066,7309798581,281092159
2HGFB2F51FH519146,7315286231,279357510
2HGFB2F56DH572213,7314734685,281340917
2HGFB2F80FH552486,7308094685,281331419
2HGFB2F83CH320394,7316316825,280384931
2HGFB2F98CH515884,7313595196,279968558
2HGFB6E52FH707361,7316786222,280854320
2HGFB6E58DH706969,7307886206,281575049
2HGFC1E57KH700285,7305520575,278544889
2HGFC1F71GH633562,7314992782,273671520
2HGFC2F59JH511625,7316679554,281440418
2HGFC2F62LH552772,7316724204,273377409
2HGFC2F80LH533879,7303750691,280001209
2HGFC3A51JH751409,7314546689,270597185
2HGFC3B30HH351994,7306910037,280733436
2HGFC3B38LH353288,7316516433,279050277
2HGFC4A59GH300288,7316444334,277128133
2HGFC4B04HH308092,7315053534,280968926
2HGFG11868H575342,7316110601,280733505
2HGFG12889H510878,7316044534,278306266
2HGFG3B53EH519127,7316450250,277730580
2HGFG3B83CH501945,7315531216,281003137
2HKRL18602H543934,7312009170,280750087
2HKRM3H37EH525272,7316829047,274551401
2HKRM3H73DH506736,7312966470,276543612
2HKRM4H35DH694663,7306271399,272554507
2HKRM4H35FH601434,7307733929,277849653
2HKRM4H37DH620693,7311114720,279498102
2HKRM4H50EH609201,7304630652,281615950
2HKRM4H74DH629984,7315329407,281562121
2HKRM4H76CH604244,7310259660,280378150
2HKRW2H21LH663981,7316164191,279204738
2HKRW6H3XHH217531,7312902071,277667287
2HKYF18494H619137,7310487681,265461756
2HKYF18703H577935,7316429144,280633307
2HNYD18891H519854,7312794248,281578607
2HNYD28209H527032,7316526289,279586689
2HNYD28229H507705,7315805738,271035283
2HNYD28368H529150,7309727963,279332534
2HNYD2H20CH501179,7316678886,279502130
2HNYD2H34CH525798,7316181415,281734276
2LMHJ5AR7BBJ51591,7302275973,277767790
2LMHJ5NK4GBL01533,7316380068,275626428
2LMHJ5NKXHBL01764,7316397219,280768548
2LMPJ6K91LBL05357,7301605520,273388555
2LMPJ8L92KBL17283,7316589241,281080934
2LMPJ8LR4HBL35177,7306170834,279233489
2LMPJ8LR9JBL23578,7302572998,276682542
2LNBL8CV1BX757365,7307955099,277077931
2MEFM74V28X608790,7307152230,279982767
2MEFM75WX5X672479,7316774688,278675132
2T1BU4EE5BC688224,7311287808,278223196
2T1BU4EE6BC548134,7313612975,279269301
2T1BU4EE8AC375375,7311723951,279968498
2T1BU4EEXCC781760,7313575645,276296587
2T1BURHE0HC963077,7314384875,281005420
2T1BURHE1EC106407,7307948729,275384339
2T1BURHE1KC155733,7316352156,272979757
2T1BURHE1KC239650,7311383639,278003632
2T1BURHE2JC108452,7302014270,280596458
2T1BURHE2KC236739,7312759347,280806392
2T1BURHE3HC935144,7302314702,278558395
2T1BURHE3KC242940,7316836247,260045420
2T1BURHE6HC858723,7311843303,278831658
2T1BURHE7FC290060,7314806255,281244620
2T1BURHE7JC045350,7308260392,280164977
2T1BURHE8HC934474,7314511884,278817322
2T1BURHE8KC238317,7315550734,251786567
2T1KU40E09C007257,7316199889,260112187
2T1KU40E29C001380,7314842685,270028973
2T1LE40EX9C008501,7307853548,277939909
2T1LE4EE1DC022403,7315752114,250128440
2T2BK1BA1EC248409,7314958470,276156528
2T2BK1BA2AC048052,7311376461,271355100
2T2BK1BA3BC110723,7316540440,278661750
2T2BK1BA3FC287374,7315825493,281593298
2T2BK1BA6AC008072,7316277388,277636637
2T2BK1BA7EC231419,7305786952,280740476
2T2BK1BA8AC027870,7311823668,281562439
2T2BK1BA8AC051148,7314989163,278639596
2T2BK1BAXCC136043,7311699688,249787504
2T2BZMCA9HC077697,7309121928,280888374
2T2GK31U09C059334,7311283181,279217661
2T2HA31U14C032398,7315007111,272702409
2T2HA31U34C023833,7315227001,280171972
2T2HA31U45C083301,7311797964,278831490
2T2HK31U87C008004,7310562402,270962739
2T2HZMDA8LC242026,7316818562,271306732
2T2ZK1BA5AC010376,7311101584,279463072
2T2ZZMCA5HC070812,7302490789,279446192
2T3BF4DV1AW070155,7311431308,279731494
2T3BFREV2HW607248,7316352136,267687176
2T3BFREV4GW458503,7315103560,277700151
2T3DF4DV1AW051405,7313062423,276502920
2T3DF4DV1BW124693,7315237071,278738621
2T3DFREV1FW336608,7315192103,277400227
2T3DFREV5DW011313,7312741447,280100138
2T3DK4DV1CW079302,7313762475,280694931
2T3DK4DV7CW073360,7316868079,276479391
2T3H1RFV3LC051629,7313555495,280530816
2T3J1RFV4KC037366,7316923136,278031138
2T3P1RFV4KW031656,7303800641,266465587
2T3RFREV2FW345789,7314693889,279899688
2T3RFREV7FW389402,7316892763,279317490
2T3RFREV8FW396455,7313857391,266722659
2T3WFREV3JW485104,7315475932,272635975
2T3ZF31V99W001125,7313859809,275130679
2T3ZF33V19W014075,7310231451,280171971
2T3ZFREV1GW244292,7310374495,276502055
2T3ZFREV1JW451031,7313061781,279813902
2T3ZFREV3JW451080,7309520583,280570379
2T3ZFREV7HW351414,7315677114,266975372
2T3ZFREV7HW386647,7316165489,280133500
2T3ZFREVXGW263794,7310460831,272865198
2V8HW34109R543085,7316122618,279786363
2V8HW34159R541669,7314283206,253160977
3A4FY58B46T338108,7314274173,278573060
3A4GY5F91AT218912,7306309307,277376439
3A8FY48B68T234635,7316399794,278564940
3C3CFFAR2CT203463,7309830207,270024811
3C3CFFAR4FT607725,7311402199,280259303
3C3CFFAR5CT128001,7316540706,281606515
3C3CFFBR2CT131758,7311399893,281384182
3C3CFFBR7FT696074,7316122688,277862160
3C3CFFBRXCT171831,7307853362,278063147
3C3CFFCR9DT522955,7311541771,274842135
3C3CFFFH7DT665941,7313985010,278564900
3C3CFFKR9HT557826,7314392567,279533641
3C4NJCBB2JT502323,7316277337,233851178
3C4NJCBB7JT338499,7310000737,281572507
3C4NJCBB9JT205128,7310604403,279964514
3C4NJCBB9KT652110,7308474666,264215364
3C4NJDBB2LT205142,7316817149,265947114
3C4NJDBB3LT256617,7304083565,275679013
3C4NJDBB4LT119721,7310881507,254186999
3C4NJDBB4LT256626,7311296229,275237001
